blunt_phrase,class,clds,day_ind,dewPt,expire_time_gmt,feels_like,gust,heat_index,icon_extd,key,max_temp,min_temp,obs_id,obs_name,precip_hrly,precip_total,pressure,pressure_desc,pressure_tend,primary_swell_direction,primary_swell_height,primary_swell_period,primary_wave_height,primary_wave_period,qualifier,qualifier_svrty,rh,secondary_swell_direction,secondary_swell_height,secondary_swell_period,snow_hrly,temp,terse_phrase,uv_desc,uv_index,valid_time_gmt,vis,water_temp,wc,wdir,wdir_cardinal,wspd,wx_icon,wx_phrase
,observation,CLR,N,32.0,1458805200,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.3,,,,,,,,,,47.0,,,,,52.0,,Low,0,1458798000,10.0,,52.0,300.0,WNW,10.0,33.0,Fair
,observation,CLR,N,30.0,1458806400,52.0,,52.0,2100.0,KMHV,,,KMHV,Mojave,0.0,,27.3,,,,,,,,,,44.0,,,,,52.0,,Low,0,1458799200,6.0,,52.0,280.0,W,10.0,21.0,Haze
,observation,CLR,N,30.0,1458807600,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.3,,,,,,,,,,44.0,,,,,52.0,,Low,0,1458800400,7.0,,52.0,280.0,W,8.0,33.0,Fair
,observation,CLR,N,28.0,1458808800,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.29,,,,,,,,,,41.0,,,,,52.0,,Low,0,1458801600,8.0,,52.0,290.0,WNW,10.0,33.0,Fair
,observation,CLR,N,30.0,1458810000,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.3,,,,,,,,,,44.0,,,,,52.0,,Low,0,1458802800,10.0,,52.0,280.0,W,8.0,33.0,Fair
,observation,CLR,N,28.0,1458811200,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.3,,,,,,,,,,41.0,,,,,52.0,,Low,0,1458804000,9.0,,52.0,280.0,W,9.0,33.0,Fair
,observation,CLR,N,28.0,1458812400,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.29,,,,,,,,,,41.0,,,,,52.0,,Low,0,1458805200,7.0,,52.0,290.0,WNW,10.0,33.0,Fair
,observation,CLR,N,30.0,1458814800,52.0,,52.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.29,,,,,,,,,,44.0,,,,,52.0,,Low,0,1458807600,9.0,,52.0,300.0,WNW,8.0,33.0,Fair
,observation,CLR,N,30.0,1458816000,50.0,,50.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.29,,,,,,,,,,47.0,,,,,50.0,,Low,0,1458808800,9.0,,50.0,280.0,W,8.0,33.0,Fair
,observation,CLR,N,30.0,1458817200,50.0,,50.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.29,,,,,,,,,,47.0,,,,,50.0,,Low,0,1458810000,10.0,,50.0,290.0,WNW,8.0,33.0,Fair
,observation,CLR,N,30.0,1458818400,50.0,,50.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,47.0,,,,,50.0,,Low,0,1458811200,10.0,,50.0,280.0,W,8.0,33.0,Fair
,observation,CLR,N,30.0,1458819600,50.0,,50.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,47.0,,,,,50.0,,Low,0,1458812400,9.0,,50.0,300.0,WNW,9.0,33.0,Fair
,observation,CLR,N,30.0,1458820800,48.0,,48.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,50.0,,,,,48.0,,Low,0,1458813600,10.0,,48.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,28.0,1458822000,48.0,,48.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,46.0,,,,,48.0,,Low,0,1458814800,10.0,,48.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,30.0,1458823200,46.0,,46.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,53.0,,,,,46.0,,Low,0,1458816000,10.0,,46.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,28.0,1458824400,48.0,,48.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,46.0,,,,,48.0,,Low,0,1458817200,10.0,,48.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,28.0,1458825600,46.0,,46.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,50.0,,,,,46.0,,Low,0,1458818400,10.0,,46.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,28.0,1458828000,45.0,,45.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,53.0,,,,,45.0,,Low,0,1458820800,10.0,,45.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,27.0,1458829200,41.0,,45.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.25,,,,,,,,,,49.0,,,,,45.0,,Low,0,1458822000,10.0,,41.0,240.0,WSW,6.0,33.0,Fair
,observation,CLR,N,27.0,1458830400,45.0,,45.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,49.0,,,,,45.0,,Low,0,1458823200,10.0,,45.0,,CALM,0.0,33.0,Fair
,observation,CLR,N,27.0,1458831600,39.0,,43.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,53.0,,,,,43.0,,Low,0,1458824400,10.0,,39.0,40.0,NE,6.0,33.0,Fair
,observation,CLR,D,28.0,1458832800,39.0,,43.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,57.0,,,,,43.0,,Low,0,1458825600,7.0,,39.0,20.0,NNE,6.0,34.0,Fair
,observation,CLR,D,28.0,1458834000,43.0,,43.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,57.0,,,,,43.0,,Low,0,1458826800,7.0,,43.0,70.0,ENE,3.0,34.0,Fair
,observation,CLR,D,28.0,1458835200,43.0,,43.0,2100.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,57.0,,,,,43.0,,Low,1,1458828000,6.0,,43.0,,CALM,0.0,21.0,Haze
,observation,CLR,D,28.0,1458836400,38.0,,41.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,61.0,,,,,41.0,,Low,1,1458829200,9.0,,38.0,20.0,NNE,5.0,34.0,Fair
,observation,CLR,D,28.0,1458837600,45.0,,45.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,53.0,,,,,45.0,,Low,1,1458830400,5.0,,45.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,28.0,1458838800,46.0,,46.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,50.0,,,,,46.0,,Low,1,1458831600,7.0,,46.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,28.0,1458840000,52.0,,52.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,41.0,,,,,52.0,,Low,1,1458832800,10.0,,52.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,30.0,1458841200,55.0,,55.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,38.0,,,,,55.0,,Low,2,1458834000,10.0,,55.0,40.0,NE,6.0,34.0,Fair
,observation,CLR,D,30.0,1458842400,54.0,,54.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,41.0,,,,,54.0,,Low,2,1458835200,10.0,,54.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,30.0,1458843600,55.0,,55.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,38.0,,,,,55.0,,Moderate,3,1458836400,10.0,,55.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,30.0,1458844800,55.0,,55.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,38.0,,,,,55.0,,Moderate,3,1458837600,10.0,,55.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,30.0,1458846000,59.0,,59.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.28,,,,,,,,,,34.0,,,,,59.0,,Moderate,4,1458838800,10.0,,59.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,28.0,1458847200,59.0,,59.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,31.0,,,,,59.0,,Moderate,4,1458840000,10.0,,59.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,27.0,1458848400,61.0,,61.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,27.0,,,,,61.0,,Moderate,5,1458841200,10.0,,61.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,27.0,1458849600,63.0,,63.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,26.0,,,,,63.0,,High,6,1458842400,10.0,,63.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,27.0,1458850800,63.0,,63.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.27,,,,,,,,,,26.0,,,,,63.0,,High,6,1458843600,10.0,,63.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,27.0,1458852000,63.0,,63.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.26,,,,,,,,,,26.0,,,,,63.0,,High,7,1458844800,10.0,,63.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,27.0,1458853200,66.0,,66.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.25,,,,,,,,,,23.0,,,,,66.0,,High,7,1458846000,10.0,,66.0,,VAR,5.0,34.0,Fair
,observation,CLR,D,27.0,1458854400,68.0,,68.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.24,,,,,,,,,,21.0,,,,,68.0,,Very High,8,1458847200,10.0,,68.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,30.0,1458855600,68.0,,68.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.23,,,,,,,,,,24.0,,,,,68.0,,Very High,8,1458848400,10.0,,68.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,30.0,1458856800,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.23,,,,,,,,,,23.0,,,,,70.0,,Very High,8,1458849600,10.0,,70.0,210.0,SSW,5.0,34.0,Fair
,observation,CLR,D,30.0,1458858000,68.0,,68.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.22,,,,,,,,,,24.0,,,,,68.0,,Very High,8,1458850800,10.0,,68.0,,VAR,5.0,34.0,Fair
,observation,CLR,D,30.0,1458859200,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.21,,,,,,,,,,23.0,,,,,70.0,,Very High,8,1458852000,10.0,,70.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,34.0,1458860400,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.2,,,,,,,,,,25.0,,,,,72.0,,High,7,1458853200,9.0,,72.0,280.0,W,10.0,34.0,Fair
,observation,CLR,D,39.0,1458861600,70.0,28.0,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.19,,,,,,,,,,33.0,,,,,70.0,,High,7,1458854400,10.0,,70.0,260.0,W,22.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1458862800,70.0,31.0,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.18,,,,,,,,,,33.0,,,,,70.0,,High,6,1458855600,,,70.0,260.0,W,21.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1458864000,70.0,,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.17,,,,,,,,,,33.0,,,,,70.0,,High,6,1458856800,10.0,,70.0,260.0,W,24.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1458865200,68.0,30.0,68.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.16,,,,,,,,,,35.0,,,,,68.0,,Moderate,5,1458858000,10.0,,68.0,260.0,W,23.0,34.0,Fair / Windy
,observation,CLR,D,39.0,1458866400,70.0,,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.14,,,,,,,,,,33.0,,,,,70.0,,Moderate,4,1458859200,10.0,,70.0,270.0,W,23.0,34.0,Fair / Windy
,observation,CLR,D,37.0,1458867600,70.0,31.0,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.14,,,,,,,,,,31.0,,,,,70.0,,Moderate,4,1458860400,10.0,,70.0,280.0,W,21.0,34.0,Fair / Windy
,observation,CLR,D,37.0,1458868800,70.0,29.0,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.13,,,,,,,,,,31.0,,,,,70.0,,Moderate,3,1458861600,10.0,,70.0,270.0,W,21.0,34.0,Fair / Windy
,observation,CLR,D,37.0,1458870000,70.0,,70.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.12,,,,,,,,,,31.0,,,,,70.0,,Low,2,1458862800,10.0,,70.0,280.0,W,22.0,34.0,Fair / Windy
,observation,CLR,D,36.0,1458871200,68.0,,68.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.12,,,,,,,,,,30.0,,,,,68.0,,Low,2,1458864000,10.0,,68.0,290.0,WNW,24.0,34.0,Fair / Windy
,observation,CLR,D,37.0,1458872400,66.0,,66.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.11,,,,,,,,,,35.0,,,,,66.0,,Low,1,1458865200,10.0,,66.0,290.0,WNW,28.0,34.0,Fair / Windy
,observation,CLR,D,36.0,1458873600,66.0,36.0,66.0,3490.0,KMHV,,,KMHV,Mojave,0.0,,27.11,,,,,,,,,,32.0,,,,,66.0,,Low,1,1458866400,10.0,,66.0,280.0,W,29.0,34.0,Fair / Windy
,observation,CLR,D,36.0,1458874800,64.0,36.0,64.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.11,,,,,,,,,,34.0,,,,,64.0,,Low,1,1458867600,10.0,,64.0,290.0,WNW,18.0,34.0,Fair
,observation,CLR,D,36.0,1458876000,63.0,24.0,63.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.12,,,,,,,,,,37.0,,,,,63.0,,Low,1,1458868800,10.0,,63.0,280.0,W,15.0,34.0,Fair
,observation,CLR,D,36.0,1458877200,61.0,21.0,61.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.12,,,,,,,,,,39.0,,,,,61.0,,Low,1,1458870000,10.0,,61.0,270.0,W,15.0,34.0,Fair
,observation,CLR,D,36.0,1458878400,59.0,24.0,59.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.12,,,,,,,,,,42.0,,,,,59.0,,Low,1,1458871200,10.0,,59.0,340.0,NNW,8.0,34.0,Fair
,observation,CLR,N,36.0,1458879600,59.0,33.0,59.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,27.1,,,,,,,,,,42.0,,,,,59.0,,Low,0,1458872400,10.0,,59.0,310.0,NW,21.0,33.0,Fair / Windy
,observation,CLR,N,37.0,1458982800,59.0,29.0,59.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,45.0,,,,,59.0,,Low,0,1458975600,10.0,,59.0,10.0,N,10.0,33.0,Fair
,observation,CLR,N,39.0,1458984000,59.0,32.0,59.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,48.0,,,,,59.0,,Low,0,1458976800,10.0,,59.0,310.0,NW,25.0,33.0,Fair / Windy
,observation,CLR,N,39.0,1458985200,57.0,,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.93,,,,,,,,,,51.0,,,,,57.0,,Low,0,1458978000,10.0,,57.0,260.0,W,33.0,33.0,Fair / Windy
,observation,CLR,N,41.0,1458986400,57.0,32.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.94,,,,,,,,,,55.0,,,,,57.0,,Low,0,1458979200,10.0,,57.0,260.0,W,23.0,33.0,Fair / Windy
,observation,CLR,N,41.0,1458987600,57.0,33.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,55.0,,,,,57.0,,Low,0,1458980400,10.0,,57.0,250.0,WSW,26.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458988800,57.0,35.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458981600,10.0,,57.0,250.0,WSW,28.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458990000,57.0,37.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458982800,10.0,,57.0,250.0,WSW,26.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458991200,57.0,33.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458984000,10.0,,57.0,250.0,WSW,26.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458992400,57.0,33.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458985200,10.0,,57.0,240.0,WSW,26.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458993600,57.0,32.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458986400,10.0,,57.0,260.0,W,25.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458994800,57.0,33.0,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458987600,10.0,,57.0,260.0,W,24.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458996000,57.0,,57.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,59.0,,,,,57.0,,Low,0,1458988800,10.0,,57.0,240.0,WSW,26.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458997200,55.0,,55.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,63.0,,,,,55.0,,Low,0,1458990000,10.0,,55.0,250.0,WSW,24.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458998400,55.0,30.0,55.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,63.0,,,,,55.0,,Low,0,1458991200,10.0,,55.0,240.0,WSW,24.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1458999600,55.0,26.0,55.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.95,,,,,,,,,,63.0,,,,,55.0,,Low,0,1458992400,10.0,,55.0,250.0,WSW,21.0,33.0,Fair / Windy
,observation,CLR,N,43.0,1459000800,55.0,,55.0,3390.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,63.0,,,,,55.0,,Low,0,1458993600,10.0,,55.0,270.0,W,21.0,33.0,Fair / Windy
,observation,CLR,N,41.0,1459002000,55.0,,55.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,58.0,,,,,55.0,,Low,0,1458994800,10.0,,55.0,280.0,W,18.0,33.0,Fair
,observation,CLR,N,41.0,1459003200,54.0,,54.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.96,,,,,,,,,,62.0,,,,,54.0,,Low,0,1458996000,10.0,,54.0,290.0,WNW,16.0,33.0,Fair
,observation,CLR,N,41.0,1459004400,55.0,,55.0,3300.0,KMHV,,,KMHV,Mojave,0.0,,26.98,,,,,,,,,,58.0,,,,,55.0,,Low,0,1458997200,10.0,,55.0,310.0,NW,14.0,33.0,Fair
,observation,CLR,D,41.0,1459005600,54.0,,54.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,26.99,,,,,,,,,,62.0,,,,,54.0,,Low,0,1458998400,10.0,,54.0,300.0,WNW,13.0,34.0,Fair
,observation,CLR,D,39.0,1459006800,52.0,16.0,52.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.0,,,,,,,,,,62.0,,,,,52.0,,Low,0,1458999600,10.0,,52.0,360.0,N,6.0,34.0,Fair
,observation,CLR,D,39.0,1459008000,52.0,,52.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.02,,,,,,,,,,62.0,,,,,52.0,,Low,1,1459000800,10.0,,52.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,41.0,1459009200,54.0,,54.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.03,,,,,,,,,,62.0,,,,,54.0,,Low,1,1459002000,10.0,,54.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,41.0,1459010400,54.0,,54.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.04,,,,,,,,,,62.0,,,,,54.0,,Low,1,1459003200,10.0,,54.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,41.0,1459011600,55.0,,55.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,58.0,,,,,55.0,,Low,1,1459004400,10.0,,55.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,41.0,1459012800,55.0,,55.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,58.0,,,,,55.0,,Low,1,1459005600,10.0,,55.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,41.0,1459014000,57.0,,57.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,55.0,,,,,57.0,,Low,2,1459006800,10.0,,57.0,120.0,ESE,6.0,34.0,Fair
,observation,CLR,D,43.0,1459015200,59.0,,59.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,55.0,,,,,59.0,,Low,2,1459008000,10.0,,59.0,130.0,SE,5.0,34.0,Fair
,observation,CLR,D,41.0,1459016400,59.0,,59.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,51.0,,,,,59.0,,Moderate,3,1459009200,10.0,,59.0,110.0,ESE,3.0,34.0,Fair
,observation,CLR,D,41.0,1459017600,61.0,,61.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.09,,,,,,,,,,48.0,,,,,61.0,,Moderate,3,1459010400,10.0,,61.0,50.0,NE,7.0,34.0,Fair
,observation,CLR,D,36.0,1459018800,63.0,,63.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.09,,,,,,,,,,37.0,,,,,63.0,,Moderate,4,1459011600,10.0,,63.0,60.0,ENE,10.0,34.0,Fair
,observation,CLR,D,28.0,1459020000,64.0,,64.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.09,,,,,,,,,,26.0,,,,,64.0,,Moderate,5,1459012800,10.0,,64.0,50.0,NE,14.0,34.0,Fair
,observation,CLR,D,25.0,1459021200,64.0,,64.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.1,,,,,,,,,,22.0,,,,,64.0,,Moderate,5,1459014000,10.0,,64.0,70.0,ENE,10.0,34.0,Fair
,observation,CLR,D,23.0,1459022400,66.0,,66.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.1,,,,,,,,,,19.0,,,,,66.0,,High,6,1459015200,10.0,,66.0,40.0,NE,12.0,34.0,Fair
,observation,CLR,D,21.0,1459023600,66.0,16.0,66.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.1,,,,,,,,,,18.0,,,,,66.0,,High,7,1459016400,10.0,,66.0,,VAR,7.0,34.0,Fair
,observation,CLR,D,19.0,1459024800,66.0,,66.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.1,,,,,,,,,,17.0,,,,,66.0,,High,7,1459017600,10.0,,66.0,90.0,E,9.0,34.0,Fair
,observation,CLR,D,21.0,1459026000,68.0,,68.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.09,,,,,,,,,,17.0,,,,,68.0,,Very High,8,1459018800,10.0,,68.0,100.0,E,12.0,34.0,Fair
,observation,CLR,D,21.0,1459027200,68.0,,68.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.09,,,,,,,,,,17.0,,,,,68.0,,Very High,8,1459020000,10.0,,68.0,70.0,ENE,10.0,34.0,Fair
,observation,CLR,D,19.0,1459028400,70.0,17.0,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.09,,,,,,,,,,15.0,,,,,70.0,,Very High,8,1459021200,10.0,,70.0,80.0,E,8.0,34.0,Fair
,observation,CLR,D,19.0,1459029600,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,15.0,,,,,70.0,,Very High,8,1459022400,10.0,,70.0,80.0,E,15.0,34.0,Fair
,observation,CLR,D,19.0,1459030800,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,15.0,,,,,70.0,,Very High,8,1459023600,10.0,,70.0,70.0,ENE,12.0,34.0,Fair
,observation,CLR,D,18.0,1459032000,70.0,16.0,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.08,,,,,,,,,,14.0,,,,,70.0,,Very High,8,1459024800,10.0,,70.0,,VAR,6.0,34.0,Fair
,observation,CLR,D,18.0,1459033200,70.0,,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,14.0,,,,,70.0,,Very High,8,1459026000,10.0,,70.0,30.0,NNE,12.0,34.0,Fair
,observation,CLR,D,19.0,1459034400,72.0,14.0,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.07,,,,,,,,,,14.0,,,,,72.0,,High,7,1459027200,10.0,,72.0,,VAR,6.0,34.0,Fair
,observation,CLR,D,18.0,1459035600,70.0,13.0,70.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,14.0,,,,,70.0,,High,6,1459028400,10.0,,70.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,18.0,1459036800,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.06,,,,,,,,,,13.0,,,,,72.0,,High,6,1459029600,10.0,,72.0,90.0,E,8.0,34.0,Fair
,observation,CLR,D,19.0,1459038000,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,14.0,,,,,72.0,,Moderate,5,1459030800,10.0,,72.0,60.0,ENE,13.0,34.0,Fair
,observation,CLR,D,18.0,1459039200,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,13.0,,,,,72.0,,Moderate,4,1459032000,10.0,,72.0,,VAR,5.0,34.0,Fair
,observation,CLR,D,19.0,1459040400,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,14.0,,,,,72.0,,Moderate,4,1459033200,10.0,,72.0,,VAR,3.0,34.0,Fair
,observation,CLR,D,19.0,1459041600,72.0,12.0,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,14.0,,,,,72.0,,Moderate,3,1459034400,10.0,,72.0,,VAR,5.0,34.0,Fair
,observation,CLR,D,19.0,1459042800,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,14.0,,,,,72.0,,Moderate,3,1459035600,10.0,,72.0,200.0,SSW,7.0,34.0,Fair
,observation,CLR,D,18.0,1459044000,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,13.0,,,,,72.0,,Low,2,1459036800,10.0,,72.0,,CALM,0.0,34.0,Fair
,observation,CLR,D,18.0,1459045200,72.0,,72.0,3400.0,KMHV,,,KMHV,Mojave,0.0,,27.05,,,,,,,,,,13.0,,,,,72.0,,Low,2,1459038000,10.0,,72.0,,CALM,0.0,34.0,Fair
